doc_key,mention_ind,mentions_vs_mentionstr,mentions_vs_clusters,mentions_vs_tbound,category,pronoun_class,entity_name,name_fuzzy_scores,neighbour_distance,nominal_neighbour_distance,surface_neighbour_distance,avg_fuzzy_scores,cluster_size,nominal_size,is_plural,num_major_mentions_neigh,num_helpers,num_dists,fin_dists,is_nested,nested_entities,dataset,predicted_answer,answer,phrase_extr,correct,options,pred_in_opts,pred_gender,ans_gender,output,predicted_pronoun,answer_pronoun,num_options,is_dialogue,correct_extr
121_The_King’s_Son_Who_Feared_Nothing_0,376,thy,0,"[2442, 2442]",PRON,1,The King's Son,67,1,37,37,-1.0,156,23,False,12,1,7,6,0,[],fantasy,None of the Above,None of the Above,thy,True,"['The Maiden', 'The Fence', 'The Garden', 'The Apple', ""The Giant's Bride"", 'The Tree', 'The Lion', 'The Water', 'The Castle', 'The Giant', 'The Water Of Life', 'The Great Gate', ""The Blind Man's Hand"", 'The Great Hall', 'The Ring', 'None of the Above']",True,None,None,"- Mention: thy
- Explanation: The mention ""thy"" is a possessive pronoun referring to the King’s son, who is the main character in the story and is instructed by the maiden to swing his sword.
- The mention refers to: None of the Above",{},{},16,True,True
134_The_Six_Servants_0,99,me,3,"[1145, 1145]",PRON,0,The Prince,67,2,11,36,-1.0,98,21,False,20,3,9,6,0,[],fantasy,The Prince,The Prince,me,True,"['The Ring', 'The Frosty One', 'The Swineherd', 'The Water', 'The King', 'The Maiden', 'The Old Woman', 'The Red Sea', 'The Wine', 'The Man By The Road', 'The Bandage', 'The Tall One', 'The Prince', 'The Rock', 'The Wood', ""The Prince's Arms"", 'The Stout One', 'The Listener', 'None of the Above']",True,Male,Male,"- Mention: me
- Explanation: The mention ""me"" refers to the King’s son, who is the main character in the story and is speaking to the aged Queen about performing tasks to marry her daughter.
- The mention refers to: The Prince","{2: 36, 1: 26, 0: 15}","{2: 36, 1: 26, 0: 15}",19,True,True
033_The_Three_Languages_0,147,I,1,"[756, 756]",PRON,0,The Youth,0,5,20,34,-1.0,96,13,False,15,2,6,4,0,[],fantasy,The Youth,The Youth,I,True,"['The Lord Of The Castle', 'The Tower', 'The Master', 'The Youth', 'The Land', 'A Mass', 'The Castle', ""The Youth's Head"", 'A Great Treasure', 'The Father', 'None of the Above']",True,Male,Male,"- Mention: I
- Explanation: The mention ""I"" refers to the youth who is the main character in the story and who has learned to understand the language of animals.
- The mention refers to: The Youth","{2: 55, 1: 19, 0: 9}","{2: 55, 1: 19, 0: 9}",11,True,True
126_Ferdinand_the_Faithful_0,366,he,2,"[2347, 2347]",PRON,2,Ferdinand The Faithful,100,2,31,31,-1.0,128,21,False,15,2,5,3,1,['The Heath'],fantasy,Ferdinand The Faithful,Ferdinand The Faithful,he,True,"['A Pen', ""Ferdinand The Faithful's Pen"", 'The Castle', 'The Water', ""Ferdinand The Faithful's Father"", 'The Key', 'Ferdinand The Unfaithful', 'The Princess', 'The Heath', ""Ferdinand The Faithful's Flute"", 'The White Horse', ""The Princess's Castle"", 'Ferdinand The Faithful', 'The Inn', 'The Nurse', 'The King', 'The Beggar', 'None of the Above']",True,Male,Male,"- Mention: he
- Explanation: The mention ""he"" refers to Ferdinand the Faithful, who is instructed by the white horse to go to the heath and gallop three times around it.
- The mention refers to: Ferdinand The Faithful","{2: 69, 1: 24, 0: 14}","{2: 69, 1: 24, 0: 14}",18,False,True
129_The_Four_Skilful_Brothers_0,231,mine,9,"[1849, 1849]",PRON,0,The Third Brother,29,3,51,189,-1.0,17,4,False,16,2,4,2,0,[],fantasy,The Third Brother,The Third Brother,mine,True,"['The Eldest Brother', 'The Third Brother', 'The Ship', 'The Father', 'The Nest', 'The Second Brother', 'The Tree', 'The Cross-roads', 'The Wondrous Needle', 'The Sea', 'The Bird', 'The Dragon', 'The Youngest Brother', 'The King', ""The King's Daughter"", 'None of the Above']",True,Male,Male,"- Mention: mine
- Explanation: The mention ""mine"" refers to the third brother, the huntsman, who claims the princess should be his because he shot the dragon that threatened them.
- The mention refers to: The Third Brother","{2: 6, 1: 4, 0: 3}","{2: 6, 1: 4, 0: 3}",16,True,True
009_The_Twelve_Brothers_0,163,thyself,14,"[1200, 1200]",PRON,1,The King's Daughter,60,2,19,25,-1.0,93,14,False,8,1,4,3,0,[],fantasy,The King's Daughter,The King's Daughter,thyself,True,"['The King Who Was Hunting', 'The Queen', ""The King's Daughter's Forehead"", 'The Tree', 'The Bewitched Hut', 'The Forest', 'Benjamin', 'The Wicked Step-mother', 'The Fire', 'The King', 'The Thirteenth Child', ""The King's Daughter"", 'The Room', 'The Golden Star', 'None of the Above']",True,Female,Female,"- Mention: thyself
- Explanation: The mention ""thyself"" refers to the King's daughter, who is Benjamin's sister, as he is instructing her to hide beneath the tub until their brothers arrive.
- The mention refers to: The King's Daughter","{3: 55, 1: 12, 0: 11, 7: 1}","{3: 55, 1: 12, 0: 11, 7: 1}",15,True,True
029_The_Devil_With_the_Three_Golden_Hairs_0,342,him,0,"[1678, 1678]",PRON,2,The Boy,40,2,19,161,-1.0,174,29,False,18,2,7,5,0,[],fantasy,None of the Above,None of the Above,him,True,"['The River', 'The Watchman', 'Gold', 'The Box', 'The Mill', 'The Market-fountain', 'The Oar', 'The Old Woman', 'The Grandmother', 'The Tree', 'A Kingdom', 'The Ferryman', 'Hell', 'The Miller', ""The Miller's Boy"", 'The Mouse', 'The Forest', 'The Queen', 'The Well', ""The King's Daughter"", 'The Water', 'A Toad', ""The Devil's Head"", 'The Devil', 'The Watchman', 'The King', 'None of the Above']",True,None,None,"- Mention: him
- Explanation: The mention ""him"" refers to the luck-child, who is the main character in the story and is being helped by the old woman to obtain the three golden hairs from the devil.
- The mention refers to: None of the Above",{},{},27,True,True
187_The_Hare_and_the_Hedgehog_0,59,I,5,"[528, 528]",PRON,0,The Hare,0,3,14,14,-1.0,49,16,False,13,2,7,5,0,[],fantasy,The Hare,The Hare,I,True,"['The Hedgehog', ""The Hedgehog's Wife"", 'The Field', 'The Furrow', 'The Story', 'The Hare', 'None of the Above']",True,Male,Male,"- Mention: I
- Explanation: The mention ""I"" is used by the hare when he is speaking to the hedgehog, indicating that it refers to the hare himself.
- The mention refers to: The Hare","{2: 24, 1: 5, 0: 4}","{2: 24, 1: 5, 0: 4}",7,True,True
089_The_Goose-Girl_0,225,she,5,"[1109, 1109]",PRON,3,The Waiting-maid,67,3,19,53,-1.0,47,19,False,19,3,5,2,0,[],fantasy,The Waiting-maid,The Waiting-maid,she,True,"[""The Princess's Golden Cup"", ""The Princess's Mother's Finger"", 'The Country', 'Narrator', 'The Water', 'Falada', 'The Princess', ""The Waiting-maid's Nag"", 'The Meadow', ""Conrad's Hat"", 'The Sentence', 'The Young King', 'The Three Drops Of Blood', 'The Head', 'A Violent Wind', 'Conrad', 'The Iron-stove', 'The Handkerchief With The Three Drops Of Blood', 'The Aged King', 'The Dark Gateway', ""The Princess's Mother"", 'The Stream', 'The Waiting-maid', ""The Princess's Hair"", ""The Princess's Mother's Heart"", 'The Knacker', 'None of the Above']",True,Female,Female,"- Mention: she
- Explanation: The mention ""she"" refers to the waiting-maid who succeeded in making the King promise to have the horse Falada's head cut off.
- The mention refers to: The Waiting-maid","{3: 12, 0: 10, 1: 6}","{3: 12, 0: 10, 1: 6}",27,True,True
126_Ferdinand_the_Faithful_0,88,thou,2,"[566, 566]",PRON,1,Ferdinand The Faithful,75,1,21,43,-1.0,128,21,False,19,4,10,6,0,[],fantasy,Ferdinand The Faithful,Ferdinand The Faithful,thou,True,"['The White Horse', 'A Pen', 'The Castle', 'The Princess', 'The Heath', 'The Water', ""Ferdinand The Faithful's Flute"", 'The Nurse', ""The Princess's Castle"", 'The Beggar', 'Ferdinand The Unfaithful', ""Ferdinand The Faithful's Father"", 'The Inn', 'The King', 'The Key', ""Ferdinand The Faithful's Pen"", 'Ferdinand The Faithful', 'None of the Above']",True,Male,Male,"- Mention: thou
- Explanation: The mention ""thou"" refers to Ferdinand the Faithful, as it is used in the context of the story where the little white horse is speaking to him and giving him instructions.
- The mention refers to: Ferdinand The Faithful","{2: 69, 1: 24, 0: 14}","{2: 69, 1: 24, 0: 14}",18,True,True
092_The_King_of_the_Golden_Mountain_0,545,me,20,"[2722, 2722]",PRON,0,The Queen,67,1,38,195,-1.0,68,11,False,19,2,11,9,0,[],fantasy,The Queen,The Queen,me,True,"['The Ring', ""The Merchant's Son's Finger"", 'The Water Of Life', 'The Field', 'The Sword', 'A Shepherd', 'The Palace', 'The Golden Mountain', 'The Queen', 'A Piece Of Meat', 'A Glass Of Wine', 'The Merchant', 'The Town', ""The Merchant's Son"", ""The Queen's Child"", 'The Cloak', 'The Black Dwarf', 'The Boat', 'The Water', ""The Queen's Own Kingdom"", 'None of the Above']",True,Female,Female,"- Mention: me
- Explanation: The mention ""me"" refers to the Queen, who is questioning whether she is under the power of the devil or if her deliverer, the merchant's son, never came.
- The mention refers to: The Queen","{3: 40, 0: 11, 1: 6}","{3: 40, 0: 11, 1: 6}",21,True,True
060_The_Two_Brothers_0,1219,me,47,"[6226, 6226]",PRON,0,The Younger Huntsman Brother,50,5,17,17,-1.0,293,88,False,17,1,3,2,0,[],fantasy,The Younger Huntsman Brother,The Younger Huntsman Brother,me,True,"['The Royal Bed', 'The Royal Clothing', 'The Red Cloth', 'The Door', 'The Lion', ""The Dragon's Heads"", 'The Lion', 'The Town', 'The Fox', 'The Foster-father', 'The Younger Huntsman Brother', 'The Humble-bee', 'The Handkerchief', ""The King's Daughter"", 'The Elder Huntsman Brother', 'The Bear', 'The Chamber', 'The Goldsmith', 'The Golden Bird', 'The Hare', 'The Meat', 'The Inn', 'The Poor Broom-maker', 'The Time', 'The Fire', 'The Fire', 'The Church', 'The Soldier', 'The Forest', 'The Feather', 'The Wine', ""The Younger Huntsman Brother's Head"", 'The Fox', 'The Village', 'The Wine', 'The Host', 'The Bear', 'The King', 'The Root', 'The Knife', 'The Wand', 'The Baker', 'The Hare', 'The Confectionery', 'The Woman', 'The Sword', 'The Struggle', 'The House And Courtyard', 'The Wedding', 'The Wolf', 'The Golden Clasp', 'The Gun', 'The Black Crape', 'The Hart', 'The Spit', 'The Bread', ""The Dragon's Hill"", 'The Cup-bearer', 'The Foot', 'The Tree', 'The Time', 'The Wine', 'The Witch', 'The Servant', 'The Necklace', 'The Wolf', 'The Palace', 'The Marshal', 'The Cook', 'The Dragon', 'The Egg', 'None of the Above']",True,Male,Male,"- Mention: me
- Explanation: The mention ""me"" refers to the huntsman who is speaking to the lion, instructing it to fetch some wine for him.
- The mention refers to: The Younger Huntsman Brother","{2: 148, 0: 46, 1: 9, 4: 1, 3: 1}","{2: 148, 0: 46, 1: 9, 4: 1, 3: 1}",72,True,True
122_Donkey_Cabbages_0,138,it,7,"[937, 937]",PRON,4,The Heart Of The Bird,50,14,14,14,-1.0,14,5,False,21,1,4,3,0,[],fantasy,The Heart Of The Bird,The Heart Of The Bird,it,True,"['The Treasure', 'The Cabbage-garden', 'The Miller', 'The Garnet Mountain', 'The Wishing Cloak', 'The Cloud', 'The Castle', 'The Old Woman', 'The Courtyard', 'The Wise Woman', 'The Drink', 'The Salad', 'The Maid-servant', 'The Huntsman', 'The Heart Of The Bird', 'The Pillow', 'The Maiden', 'None of the Above']",True,Neutral,Neutral,"- Mention: it
- Explanation: The mention ""it"" refers to the bird's heart that the huntsman had swallowed, which was later brought up after drinking the potion given by the maiden.
- The mention refers to: The Heart Of The Bird",{4: 9},{4: 9},18,True,True
052_King_Thrushbeard_0,322,I,1,"[1881, 1881]",PRON,0,The King's Daughter,100,1,44,74,-1.0,133,17,False,17,1,12,11,0,[],fantasy,The King's Daughter,The King's Daughter,I,True,"[""The King's Daughter"", 'The Forest', 'The Meadow', 'The Oath', 'The Hovel', 'The Door', 'The Town', 'The Old King', 'The Market-place', 'King Thrushbeard', 'None of the Above']",True,Female,Female,"- Mention: I
- Explanation: The mention ""I"" refers to the King's daughter, who is expressing her regret and acknowledging her wrongdoings to King Thrushbeard.
- The mention refers to: The King's Daughter","{3: 74, 1: 30, 0: 12}","{3: 74, 1: 30, 0: 12}",11,True,True
014_The_Three_Spinners_0,22,I,1,"[140, 140]",PRON,0,The Mother,0,4,9,9,-1.0,10,3,False,18,1,8,7,0,[],fantasy,The Mother,The Mother,I,True,"['The Wedding', 'The Second Son', 'The Girl', 'The Thread', ""The Queen's Eldest Son"", 'The Mother', 'The Third Son', 'The Flax', 'The Queen', 'None of the Above']",True,Female,Female,"- Mention: I
- Explanation: In the context of the text, the mention ""I"" is used by the mother when she is speaking to the Queen, explaining her situation regarding her daughter's spinning.
- The mention refers to: The Mother","{3: 5, 0: 1, 1: 1}","{3: 5, 0: 1, 1: 1}",10,True,True
186_The_True_Sweethearts_0,331,me,0,"[2418, 2418]",PRON,0,The Girl,67,2,11,103,-1.0,181,24,False,19,2,6,4,0,[],fantasy,The Girl,The Girl,me,True,"['The King', 'The Dress With Golden Suns', ""The Girl's Step-mother"", ""The Girl's Life"", 'The Pond', 'The Old Woman', ""The Girl's Work"", 'The Festival', ""The Girl's Hair"", 'The Trap-door', ""The Girl's Hands"", ""The King's Daughter"", 'The Girl', 'The Castle', 'A Spoon', 'The Lime-tree', ""The King's Son's Left Cheek"", ""The King's Son"", 'The Little Calf', 'None of the Above']",True,Female,Female,"- Mention: me
- Explanation: The mention ""me"" refers to the girl who is the protagonist of the story, as she is reflecting on her belief that the prince was true to her.
- The mention refers to: The Girl","{3: 112, 1: 28, 0: 17}","{3: 112, 1: 28, 0: 17}",20,True,True
006_Faithful_John_0,241,him,3,"[1923, 1923]",PRON,2,The Young King,40,3,15,29,-1.0,124,33,False,18,2,5,3,0,[],fantasy,The Young King,The Young King,him,True,"['The Old King', 'The Princess', 'The Door', 'The Deathbed', 'Faithful John', ""The Young King's Bridal Garment"", 'The Portrait', 'The Ship', 'The Pistol', 'The Chestnut Horse', 'The Death', 'The Girl', 'The Palace', 'The Chamber', ""The King's Love"", 'The Young King', 'None of the Above']",True,Male,Male,"- Mention: him
- Explanation: The mention ""him"" refers to the Young King, as it is stated that the princess's heart was inclined unto him, indicating the person who had expressed great love for her and carried her away on the ship.
- The mention refers to: The Young King","{2: 65, 0: 14, 1: 12}","{2: 65, 0: 14, 1: 12}",17,True,True
134_The_Six_Servants_0,97,I,3,"[1138, 1138]",PRON,0,The Prince,100,2,9,34,-1.0,98,21,False,20,3,8,5,0,[],fantasy,None of the Above,None of the Above,I,True,"['The Man By The Road', 'The Wine', 'The Tall One', 'The Water', 'The Maiden', ""The Prince's Arms"", 'The Wood', 'The Old Woman', 'The Bandage', 'The Ring', 'The King', 'The Red Sea', 'The Stout One', 'The Frosty One', 'The Rock', 'The Listener', 'The Swineherd', 'None of the Above']",True,None,None,"- Mention: I
- Explanation: The mention ""I"" refers to the King’s son who is speaking to the aged Queen, offering to perform any task she sets in order to marry her daughter.
- The mention refers to: None of the Above",{},{},18,True,True
019_The_Fisherman_and_His_Wife_0,589,he,0,"[3927, 3927]",PRON,2,The Man,100,4,37,37,-1.0,190,46,False,17,1,5,4,0,[],fantasy,The Man,The Man,he,True,"['The Moon', 'The Sea', 'The Woman', 'The Castle', 'The Flounder', 'The Sun', 'The Cottage', 'The Land', 'The Man', 'God', 'The Hovel', 'None of the Above']",True,Male,Male,"- Mention: he
- Explanation: The mention ""he"" refers to the man, who is the fisherman in the story. He is the one who interacts with the Flounder and conveys his wife's wishes.
- The mention refers to: The Man","{2: 88, 0: 39, 1: 17}","{2: 88, 0: 39, 1: 17}",12,True,True
134_The_Six_Servants_0,109,his,3,"[1230, 1230]",PRON,2,The Prince,40,6,17,46,-1.0,98,21,False,19,1,5,4,1,['Others'],fantasy,None of the Above,None of the Above,his,True,"['The Rock', 'The Stout One', 'The Tall One', 'The Old Woman', 'The Wood', 'The Red Sea', 'The Swineherd', 'The Water', 'The Maiden', 'The Wine', 'The Man By The Road', 'The King', 'The Bandage', 'The Ring', 'The Listener', ""The Prince's Arms"", 'The Frosty One', 'None of the Above']",True,None,None,"- Mention: his
- Explanation: The mention ""his"" refers to the King’s son, who is the central character in the story and is seeking to complete the tasks set by the aged Queen to win her daughter.
- The mention refers to: None of the Above",{},{},18,True,True
193_The_Drummer_0,47,me,5,"[365, 365]",PRON,0,The King’s Daughter,67,2,13,330,-1.0,90,19,False,16,2,7,5,0,[],fantasy,The King’s Daughter,The King’s Daughter,me (#This is the marked mention),True,"['The Log', 'The Lake', 'The Fish', ""The Drummer's Drum"", 'A Soft Voice', 'The First Bride', ""The Young Man's House"", 'The Giant', 'The Forest', 'The Bough', ""The Giant's Forest"", 'The Old Woman', ""The Drummer's Saddle"", 'The Sleeping-draught', 'A Thimble', 'The Giant', 'The King’s Daughter', 'The Wood', 'The Pond', 'The Glass Mountain', 'The Drummer', ""The King’s Daughter's Wishing-ring"", ""The Bridegroom's Door"", 'None of the Above']",True,Female,Female,"- Mention: {{me}} (#This is the marked mention)
- Explanation: The mention ""me"" refers to the speaker in the text, who is the daughter of a mighty King trapped by a witch on the glass-mountain.
- The mention refers to: The King’s Daughter","{3: 42, 0: 24, 1: 5}","{3: 42, 0: 24, 1: 5}",24,True,False
201_St._Joseph_in_the_Forest_0,260,I,2,"[1269, 1269]",PRON,0,The Eldest Daughter,0,2,17,78,-1.0,46,5,False,15,1,10,9,0,[],fantasy,The Eldest Daughter,None of the Above,I,False,"['The Second Child', 'The Youngest Daughter', 'The Straw', ""The Second Child's Food"", 'The Bed', 'The Mother', ""The Eldest Daughter's Food"", 'The Nose', ""St. Joseph's Little Hut"", 'The Door', 'St. Joseph', ""The Youngest Daughter's Food"", 'The Guardian Angel', 'The Forest', ""The Eldest Daughter's Nose"", 'None of the Above']",False,Female,None,"- Mention: I
- Explanation: The mention ""I"" refers to the eldest daughter, who is speaking about losing the bag of money on the way home.
- The mention refers to: The Eldest Daughter","{3: 37, 1: 2, 0: 2}",{},16,True,True
178_Master_Pfriem_(Master_Cobbler’s_Awl)_0,24,I,0,"[149, 149]",PRON,0,Master Pfriem,100,2,24,24,-1.0,119,11,False,15,1,14,13,0,[],fantasy,Master Pfriem,Master Pfriem,I,True,"['The Cart', 'The Apostle Peter', 'The Door', 'The Beam', 'Heaven', 'The Apprentice', 'The Water', 'The Bucket', 'The House', 'The Mortar', 'Master Pfriem', 'The Shoe', 'The Peasant', 'None of the Above']",True,Male,Male,"- Mention: I
- Explanation: The mention ""I"" refers to Master Pfriem, who is the main character in the text and is speaking in the first person.
- The mention refers to: Master Pfriem","{2: 76, 0: 18, 1: 13, 4: 1}","{2: 76, 0: 18, 1: 13, 4: 1}",14,True,True
106_The_Poor_Miller’s_Boy_and_the_Cat_0,75,this,7,"[414, 414]",PRON,7,The Cat,57,3,11,11,-1.0,43,11,False,18,1,8,7,0,[],fantasy,The Cat,The Cat,this,True,"['The Seventh Horse', 'The Cave', 'The Cat', 'The Mill', 'The Miller', 'The Third', 'The Coach', 'The Small House', 'Hans', ""The Cat's Enchanted Castle"", 'None of the Above']",True,Female,Female,"- Mention: this
- Explanation: The mention ""this"" refers to the cat that Hans encounters, which he finds wonderful because it speaks to him and offers him a deal to get a beautiful horse.
- The mention refers to: The Cat","{3: 20, 0: 10, 1: 1, 7: 1}","{3: 20, 0: 10, 1: 1, 7: 1}",11,True,True
016_The_Three_Snake-Leaves_0,51,me,7,"[275, 275]",PRON,0,The Young Queen,50,2,9,28,-1.0,71,10,False,13,1,8,7,0,[],fantasy,The Young Queen,The Young Queen,me,True,"['Wine', 'Bread', 'The Royal Vault', 'The Snake', 'The Little Boat', 'The Young Queen', 'A Second Snake', 'The Skipper', ""The Young King's Father"", 'The Sea', 'The Kingdom', 'The Young King', 'The Faithful Servant', 'The Great Ship', 'The Door', 'The Old King', 'None of the Above']",True,Female,Female,"- Mention: me
- Explanation: The mention ""me"" refers to the King’s daughter, who is speaking about her vow regarding her future husband.
- The mention refers to: The Young Queen","{3: 43, 0: 9, 1: 7, 4: 2}","{3: 43, 0: 9, 1: 7, 4: 2}",17,True,True
006_Faithful_John_0,6,him,0,"[68, 68]",PRON,2,The Old King,40,3,35,35,-1.0,20,3,False,17,2,11,9,0,[],fantasy,The Old King,The Old King,him,True,"['Faithful John', ""The Young King's Bridal Garment"", 'The Ship', 'The Death', 'The Pistol', 'The Girl', 'The Chamber', 'The Princess', 'The Chestnut Horse', 'The Palace', 'The Door', 'The Deathbed', ""The King's Love"", 'The Young King', 'The Old King', 'The Portrait', 'None of the Above']",True,Male,Male,"- Mention: him
- Explanation: The mention ""him"" refers to the old king, as it is stated that Faithful John had been true to the old king for his whole life.
- The mention refers to: The Old King","{0: 9, 2: 8}","{0: 9, 2: 8}",17,True,True
029_The_Devil_With_the_Three_Golden_Hairs_0,480,I,0,"[2539, 2539]",PRON,0,The Boy,0,1,11,299,-1.0,174,29,False,19,1,13,12,0,[],fantasy,The Boy,The Boy,I,True,"['The Watchman', 'The Watchman', 'A Kingdom', ""The King's Daughter"", 'Gold', 'The Box', 'The Queen', 'The Oar', 'A Toad', ""The Miller's Boy"", 'The Grandmother', 'The Mouse', 'The Miller', 'Hell', 'The King', 'The Well', 'The Market-fountain', 'The Old Woman', 'The River', 'The Ferryman', 'The Boy', 'The Mill', 'The Tree', 'The Water', 'The Devil', 'The Forest', ""The Devil's Head"", 'None of the Above']",True,Male,Male,"- Mention: I
- Explanation: The mention ""I"" refers to the luck-child, who is the protagonist of the story and is narrating his experience of hearing the answers to the questions from the Devil.
- The mention refers to: The Boy","{2: 85, 1: 28, 0: 25, 4: 7}","{2: 85, 1: 28, 0: 25, 4: 7}",28,True,True
178_Master_Pfriem_(Master_Cobbler’s_Awl)_0,54,me,0,"[359, 359]",PRON,0,Master Pfriem,67,2,50,54,-1.0,119,11,False,7,2,5,3,0,[],fantasy,Master Pfriem,Master Pfriem,me,True,"['The Beam', 'The Door', 'The Mortar', 'Master Pfriem', 'The Shoe', 'The Apostle Peter', 'The Bucket', 'The Peasant', 'The Apprentice', 'The Water', 'The Cart', 'Heaven', 'The House', 'None of the Above']",True,Male,Male,"- Mention: me
- Explanation: The mention ""me"" refers to Master Pfriem himself, as he is the one speaking and expressing concern about the fire potentially burning down his house.
- The mention refers to: Master Pfriem","{2: 76, 0: 18, 1: 13, 4: 1}","{2: 76, 0: 18, 1: 13, 4: 1}",14,True,True
"088_The_Singing,_Springing_Lark_0",460,me,4,"[2476, 2476]",PRON,0,The Youngest Daughter,50,4,13,375,-1.0,127,12,False,14,1,3,2,0,[],fantasy,The Youngest Daughter,The Youngest Daughter,me,True,"['The Youngest Daughter', 'The Sea', 'The Eleventh', 'The Sun', 'The Nut', 'The Night Wind', 'The Griffin', 'The Casket', 'The Page', 'The Father', 'The Lion', 'The Princess', 'The Tree', 'The Golden Dress', 'The Singing, Soaring Lark', 'The Forest', 'The Egg', 'The Moon', 'None of the Above']",True,Female,Female,"- Mention: me
- Explanation: The mention ""me"" refers to the youngest daughter who is speaking to the bride, asking to sleep another night in the chamber where the bridegroom sleeps.
- The mention refers to: The Youngest Daughter","{3: 72, 1: 25, 0: 17, 7: 1}","{3: 72, 1: 25, 0: 17, 7: 1}",19,True,True
186_The_True_Sweethearts_0,352,my,0,"[2595, 2595]",PRON,0,The Girl,0,2,10,124,-1.0,181,24,False,18,2,5,3,0,[],fantasy,The Girl,The Girl,my,True,"['The Girl', ""The King's Son's Left Cheek"", 'The Trap-door', ""The Girl's Step-mother"", 'The Pond', 'The Castle', ""The King's Daughter"", ""The Girl's Hair"", ""The Girl's Work"", 'The Old Woman', ""The King's Son"", 'The King', 'A Spoon', ""The Girl's Life"", 'The Dress With Golden Suns', 'The Little Calf', ""The Girl's Hands"", 'The Festival', 'The Lime-tree', 'None of the Above']",True,Female,Female,"- Mention: my
- Explanation: The mention ""my"" refers to the girl who is the protagonist of the story, as she is the one considering her last chance to attend the festival.
- The mention refers to: The Girl","{3: 112, 1: 28, 0: 17}","{3: 112, 1: 28, 0: 17}",20,False,True
"088_The_Singing,_Springing_Lark_0",275,thee,4,"[1501, 1501]",PRON,1,The Youngest Daughter,75,3,92,190,-1.0,127,12,False,21,2,7,5,0,[],fantasy,The Youngest Daughter,The Youngest Daughter,thee,True,"['The Moon', 'The Egg', 'The Casket', 'The Father', 'The Golden Dress', 'The Lion', 'The Page', 'The Sea', 'The Forest', 'The Singing, Soaring Lark', 'The Eleventh', 'The Nut', 'The Sun', 'The Tree', 'The Princess', 'The Griffin', 'The Youngest Daughter', 'The Night Wind', 'None of the Above']",True,Female,Female,"- Mention: thee
- Explanation: In the context, ""thee"" refers to the youngest daughter who is on a quest to find the white dove, which is her husband, the enchanted prince. The moon is speaking to her and giving her an egg to use in her time of need.
- The mention refers to: The Youngest Daughter","{3: 72, 1: 25, 0: 17, 7: 1}","{3: 72, 1: 25, 0: 17, 7: 1}",19,True,True
186_The_True_Sweethearts_0,52,thee,0,"[355, 355]",PRON,1,The Girl,86,2,5,33,-1.0,181,24,False,20,2,10,8,0,[],fantasy,The Girl,The Girl,thee,True,"[""The King's Son's Left Cheek"", ""The King's Daughter"", ""The Girl's Hands"", 'The Pond', ""The Girl's Hair"", 'The Castle', 'A Spoon', 'The Trap-door', ""The Girl's Life"", 'The Festival', ""The Girl's Step-mother"", 'The King', ""The King's Son"", 'The Old Woman', 'The Lime-tree', 'The Little Calf', ""The Girl's Work"", 'The Girl', 'The Dress With Golden Suns', 'None of the Above']",True,Female,Female,"- Mention: thee
- Explanation: The mention ""thee"" refers to the girl who is being addressed by the old woman offering her help and comfort.
- The mention refers to: The Girl","{3: 112, 1: 28, 0: 17}","{3: 112, 1: 28, 0: 17}",20,True,True
193_The_Drummer_0,43,I,1,"[346, 346]",PRON,0,The Drummer,0,6,32,87,-1.0,212,26,False,14,1,6,5,0,[],fantasy,The Drummer,The Drummer,I,True,"[""The Bridegroom's Door"", ""The Young Man's House"", 'The Forest', 'A Soft Voice', 'The Glass Mountain', ""The King’s Daughter's Wishing-ring"", 'A Thimble', 'The Sleeping-draught', 'The Log', 'The Giant', 'The Bough', 'The First Bride', 'The Giant', 'The Wood', 'The Pond', 'The Fish', 'The Drummer', ""The Drummer's Drum"", ""The Giant's Forest"", ""The Drummer's Saddle"", 'The Lake', 'The King’s Daughter', 'The Old Woman', 'None of the Above']",True,Male,Male,"- Mention: I
- Explanation: The mention ""I"" refers to the drummer who is speaking to the voice, offering to help the King's daughter.
- The mention refers to: The Drummer","{2: 111, 1: 51, 0: 24}","{2: 111, 1: 51, 0: 24}",24,True,True
013_The_Three_Little_Men_in_the_Wood_0,122,me,2,"[857, 857]",PRON,0,The Queen,67,1,42,132,-1.0,89,18,False,14,2,7,5,0,[],fantasy,The Queen,The Queen,me,True,"[""The Queen's Mouth"", 'The King', 'The Barrel', 'The Father', ""The Queen's Bread"", ""The Baby's Cradle"", ""The Woman's Own Daughter's Mouth"", 'The Little House', ""The King's Sword"", ""The Woman's Own Daughter"", 'The Queen', 'The Boot', 'The Forest', 'The Baby', 'The Paper Frock', 'Yarn', 'A Cauldron', 'Bread-and-butter And Cake', 'The Water', 'The Woman', 'None of the Above']",True,Female,Female,"- Mention: me
- Explanation: The mention ""me"" refers to the man’s daughter who is speaking to the three dwarfs about her task to collect strawberries and return home with them.
- The mention refers to: The Queen","{3: 53, 1: 9, 0: 7, 4: 2}","{3: 53, 1: 9, 0: 7, 4: 2}",21,True,True
