doc_key,mention_ind,is_dialogue,output_string
029_The_Devil_With_the_Three_Golden_Hairs_0,342,True,"- Mention: {{him}}
- Sentence: ""I should like to have three golden hairs from the devil 's head , "" answered he , "" else I can not keep my wife . ""
- Is the sentence a dialogue or part of dialogue: True"
187_The_Hare_and_the_Hedgehog_0,59,True,"- Mention: I
- Sentence: ""That is just what {{I}} (#This is the marked mention) do think , "" said the hare .
- Is the sentence a dialogue or part of dialogue: True"
089_The_Goose-Girl_0,225,True,"- Mention: she
- Sentence: ""I may not tell you that, and I dare not lament my sorrows to any human being, for I have sworn not to do so by the heaven which is above me; if I had not done that, I should have lost my life.""
- Is the sentence a dialogue or part of dialogue: True"
126_Ferdinand_the_Faithful_0,88,True,"- Mention: thou
- Sentence: At first he thought he would pick it up, but then again he thought to himself, ""Thou shouldst leave it lying there; thou wilt easily find a pen where thou art going, if thou hast need of one.""
- Is the sentence a dialogue or part of dialogue: True"
092_The_King_of_the_Golden_Mountain_0,545,True,"- Mention: {{me}}
- Sentence: She said, ""Has the devil power over {{me}} , or did my deliverer never come ? ""
- Is the sentence a dialogue or part of dialogue: True"
060_The_Two_Brothers_0,1219,True,"- Mention: {{me}} 
- Sentence: ""Then the lion called his lion to him and said, ""Dear Lion, thou thyself likest to drink till thou art intoxicated, go and fetch {{me}} some wine, such as is drunk by the King.""
- Is the sentence a dialogue or part of dialogue: True"
122_Donkey_Cabbages_0,138,True,"- Mention: it
- Sentence: ""Now we must have the bird 's heart, he will never miss it.""
- Is the sentence a dialogue or part of dialogue: True"
052_King_Thrushbeard_0,322,True,"- Mention: I
- Sentence: ""Then she wept bitterly and said, ""I have done great wrong, and am not worthy to be your wife."" 
- Is the sentence a dialogue or part of dialogue: True"
014_The_Three_Spinners_0,22,True,"- Mention: I
- Sentence: ""I can not get her to leave off spinning. She insists on spinning for ever and ever, and I am poor, and can not procure the flax.""
- Is the sentence a dialogue or part of dialogue: True"
186_The_True_Sweethearts_0,331,True,"- Mention: me
- Sentence: ""Alas ! "" said she , "" I believed him true to {{me}} (#This is the marked mention) , but he has forgotten me . ""
- Is the sentence a dialogue or part of dialogue: True"
006_Faithful_John_0,241,True,"- Mention: him
- Sentence: ""Ah, "" cried she in her alarm , "" I am betrayed ! I am carried away and have fallen into the power of a merchant — I would die rather ! ""
- Is the sentence a dialogue or part of dialogue: True"
134_The_Six_Servants_0,97,True,"- Mention: I
- Sentence: ""If you will give me your beautiful daughter, I will perform any task you set me.""
- Is the sentence a dialogue or part of dialogue: True"
019_The_Fisherman_and_His_Wife_0,589,True,"- Mention: he
- Sentence: ""Alas,"" said he, ""she wants to be like unto God.""
- Is the sentence a dialogue or part of dialogue: True"
134_The_Six_Servants_0,109,True,"- Mention: {{his}}
- Sentence: ""The first task is not easy. A ring is to be got out of the Red Sea. Come, find some way of doing it.""
- Is the sentence a dialogue or part of dialogue: True"
193_The_Drummer_0,47,True,"- Mention: me
- Sentence: ""You can only help me by ascending the glass-mountain, and freeing me from the power of the witch.""
- Is the sentence a dialogue or part of dialogue: True"
201_St._Joseph_in_the_Forest_0,260,True,"- Mention: I
- Sentence: ""Lost it ! "" cried the mother , "" oh , but we will soon find it again , "" and took her by the hand , and wanted to seek it with her .
- Is the sentence a dialogue or part of dialogue: True"
178_Master_Pfriem_(Master_Cobbler’s_Awl)_0,24,True,"- Mention: I
- Sentence: "" Stupid thing , "" cried he to her , while he was shaking himself , "" couldst thou not see that I was coming behind thee ? ""
- Is the sentence a dialogue or part of dialogue: True"
106_The_Poor_Miller’s_Boy_and_the_Cat_0,75,True,"- Mention: this
- Sentence: "" Well , this is a wonderful cat ! "" thought Hans , "" but I am determined to see if she is telling the truth . ""
- Is the sentence a dialogue or part of dialogue: True"
016_The_Three_Snake-Leaves_0,51,True,"- Mention: ""If he loves {{me}} (#This is the marked mention) ""
- Sentence: ""If he loves {{me}} (#This is the marked mention) with all his heart , "" said she , "" of what use will life be to him afterwards ? ""
- Is the sentence a dialogue or part of dialogue: True"
006_Faithful_John_0,6,True,"- Mention: Faithful John
- Sentence: ""Then answered Faithful John, 'I will not forsake him, and will serve him with fidelity, even if it should cost me my life.'""
- Is the sentence a dialogue or part of dialogue: True"
029_The_Devil_With_the_Three_Golden_Hairs_0,480,True,"- Mention: I
- Sentence: ""Yes,"" answered he, ""I heard, and will take care to remember.""
- Is the sentence a dialogue or part of dialogue: True"
178_Master_Pfriem_(Master_Cobbler’s_Awl)_0,54,True,"- Mention: me
- Sentence: ""Wilt thou burn my house down for me ? That is a fire one could roast an ox by ! Does wood cost nothing ? ""
- Is the sentence a dialogue or part of dialogue: True"
"088_The_Singing,_Springing_Lark_0",460,True,"- Mention: me
- Sentence: ""Not for money or land , but for flesh and blood ; let me sleep another night in the chamber where the bridegroom sleeps . ""
- Is the sentence a dialogue or part of dialogue: True"
186_The_True_Sweethearts_0,352,False,"- Mention: my
- Sentence: ""Now will I try {{my}} (#This is the marked mention) last chance , "" thought the maiden , and when evening came she went to the stone under which she had buried her treasures .
- Is the sentence a dialogue or part of dialogue: False"
"088_The_Singing,_Springing_Lark_0",275,True,"- Mention: {{thee}}
- Sentence: ""No,"" said the moon, ""I have seen no dove, but here I give {{thee}} an egg, break it when thou art in great need.""
- Is the sentence a dialogue or part of dialogue: True"
186_The_True_Sweethearts_0,52,True,"- Mention: the girl
- Sentence: ""Only tell me what is troubling the thee.""
- Is the sentence a dialogue or part of dialogue: True"
193_The_Drummer_0,43,True,"- Mention: I
- Sentence: ""Stop a moment, perhaps I can help you.""
- Is the sentence a dialogue or part of dialogue: True"
013_The_Three_Little_Men_in_the_Wood_0,122,True,"- Mention: me
- Sentence: ""Ah,"" she answered, ""I am to look for a basketful of strawberries, and am not to go home until I can take them with me.""
- Is the sentence a dialogue or part of dialogue: True"
123_The_Old_Woman_in_the_Wood_0,67,True,"- Mention: thou
- Sentence: ""Open that tree there, and thou wilt find clothes.""
- Is the sentence a dialogue or part of dialogue: True"
076_The_Pink_0,277,True,"- Mention: Thou
- Sentence: ""As thou art so clever, thou shalt sit by me.""
- Is the sentence a dialogue or part of dialogue: True"
122_Donkey_Cabbages_0,452,True,"- Mention: I
- Sentence: ""Keep it; it is all the same, for I will take thee for my true wife.""
- Is the sentence a dialogue or part of dialogue: True"
007_The_Good_Bargain_0,67,True,"- Mention: him
- Sentence: As there was no stopping him, the peasant said to him, ""Yes, yes, I know quite well that thou art saying, 'wow, wow, wow,' because thou wantest some of the meat; but I should fare badly if I were to give it to thee.""
- Is the sentence a dialogue or part of dialogue: True"
192_The_Master-Thief_0,504,False,"- Mention: his
- Sentence: The arch-thief took leave of his parents, once more went forth into the wide world, and no one has ever heard of him since.
- Is the sentence a dialogue or part of dialogue: False"
178_Master_Pfriem_(Master_Cobbler’s_Awl)_0,37,True,"- Mention: I
- Sentence: ""Wait,"" said he to his apprentice, ""I will soon show thee how we make skins soft,"" and he brought a strap and gave him a couple of strokes across the back.
- Is the sentence a dialogue or part of dialogue: True"
178_Master_Pfriem_(Master_Cobbler’s_Awl)_0,76,True,"- Mention: I
- Sentence: ""I shall live to see that house tumble down on the people who are in it.""
- Is the sentence a dialogue or part of dialogue: True"
116_The_Blue_Light_0,53,True,"- Mention: I
- Sentence: ""No,"" said he, perceiving her evil intention, ""I will not give thee the light until I am standing with both feet upon the ground.""
- Is the sentence a dialogue or part of dialogue: True"
127_The_Iron_Stove_0,219,False,"- Mention: she
- Sentence: Then {{she}} (#This is the marked mention) gave her three things , which she was to take the greatest care of , namely , three large needles , a plough-wheel , and three nuts .
- Is the sentence a dialogue or part of dialogue: False"
092_The_King_of_the_Golden_Mountain_0,453,True,"- Mention: thou
- Sentence: ""Oh , no , "" said he , "" I will not do that . ""
- Is the sentence a dialogue or part of dialogue: True"
"036_The_Wishing-Table,_the_Gold-Ass,_and_the_Cudgel_in_the_Sack_0",658,True,"- Mention: I
- Sentence: ""Dear father, "" said he, "" I have become a turner .""
- Is the sentence a dialogue or part of dialogue: True"
134_The_Six_Servants_0,361,True,"- Mention: you
- Sentence: ""If it were not for the sake of your husband I should have given you nothing at all !""
- Is the sentence a dialogue or part of dialogue: True"
004_The_Story_of_the_Youth_Who_Went_Forth_to_Learn_What_Fear_Was_0,658,False,"- Mention: {{him}}
- Sentence: ""Then came the six men and carried {{him}} away again.""
- Is the sentence a dialogue or part of dialogue: False"
192_The_Master-Thief_0,168,True,"- Mention: thou
- Sentence: ""Well, then, in the first place, thou shalt steal the horse I keep for my own riding, out of the stable; in the next, thou shalt steal the sheet from beneath the bodies of my wife and myself when we are asleep, without our observing it, and the wedding-ring of my wife as well; thirdly and lastly, thou shalt steal away out of the church, the parson and clerk.""
- Is the sentence a dialogue or part of dialogue: True"
100_The_Devil’s_Sooty_Brother_0,107,True,"- Mention: He
- Sentence: ""Aha , old bird , so I find you here ! you once had me in your power , now I have you .""
- Is the sentence a dialogue or part of dialogue: True"
060_The_Two_Brothers_0,1779,True,"- Mention: I
- Sentence: ""I had lost myself in a forest, and could not find my way out again any sooner.""
- Is the sentence a dialogue or part of dialogue: True"
"036_The_Wishing-Table,_the_Gold-Ass,_and_the_Cudgel_in_the_Sack_0",752,True,"- Mention: {{him}}
- Sentence: ""We will soon drive {{him}} out , "" said the bear , and went with him to the cave and looked in , but when he saw the fiery eyes , fear seized on him likewise ; he would have nothing to do with the furious beast , and took to his heels .
- Is the sentence a dialogue or part of dialogue: True"
107_The_Two_Travellers_0,439,True,"- Mention: he
- Sentence: In the evening when work was over and it had grown dusk, he stole to the King and said, ""Lord King, the tailor is an arrogant fellow and has boasted that he will get the gold crown back again which was lost in ancient times.""
- Is the sentence a dialogue or part of dialogue: True"
089_The_Goose-Girl_0,453,True,"- Mention: me
- Sentence: ""If thou wilt not tell me anything, tell thy sorrows to the iron-stove there, "" and he went away.
- Is the sentence a dialogue or part of dialogue: True"
157_The_Sparrow_And_His_Four_Children_0,85,True,"- Mention: thou
- Sentence: ""In sooth, my dear son, if thou takest refuge in the churches and helpest to clear away spiders and buzzing flies, and criest unto God like the young ravens, and commendest thyself to the eternal Creator, all will be well with thee, and that even if the whole world were full of wild malicious birds.""
- Is the sentence a dialogue or part of dialogue: True"
104_Wise_Folks_0,307,True,"- Mention: I
- Sentence: ""Why should I not do you this favor?"" said he, and mounted the horse and rode off in a quick trot.
- Is the sentence a dialogue or part of dialogue: True"
134_The_Six_Servants_0,95,True,"- Mention: your
- Sentence: ""If you will give me your beautiful daughter, I will perform any task you set me.""
- Is the sentence a dialogue or part of dialogue: True"
012_Rapunzel_0,78,True,"- Mention: your
- Sentence: ""Ah , "" answered he , "" let mercy take the place of justice , I only made up my mind to do it out of necessity . My wife saw {{your}} (#This is the marked mention) rampion from the window , and felt such a longing for it that she would have died if she had not got some to eat . ""
- Is the sentence a dialogue or part of dialogue: True"
193_The_Drummer_0,418,True,"- Mention: I
- Sentence: ""Ah , "" said the King 's daughter , "" I beg thee to be careful . On thy arrival do not kiss thy parents on the right cheek , or else thou wilt forget everything , and {{I}} shall stay behind here outside , alone and deserted . ""
- Is the sentence a dialogue or part of dialogue: True"
"054_The_Knapsack,_the_Hat,_and_the_Horn_0",68,True,"- Mention: my
- Sentence: ""If I could but eat my fill once more ! ""
- Is the sentence a dialogue or part of dialogue: True"
037_Thumbling_0,140,True,"- Mention: thou
- Sentence: ""Where wilt thou sit ? "" they said to him.
- Is the sentence a dialogue or part of dialogue: True"
135_The_White_Bride_and_the_Black_One_0,80,True,"- Mention: his
- Sentence: ""Then she answered, ""But, I pray thee, let no one see the picture.""""
- Is the sentence a dialogue or part of dialogue: True"
052_King_Thrushbeard_0,202,True,"- Mention: me
- Sentence: ""Alas , "" thought she , "" if any of the people from my father 's kingdom come to the market and see {{me}} sitting there , selling , how they will mock me ? ""
- Is the sentence a dialogue or part of dialogue: True"
"088_The_Singing,_Springing_Lark_0",278,True,"- Mention: thou
- Sentence: ""No,"" said the moon, ""I have seen no dove, but here I give thee an egg, break it when thou art in great need.""
- Is the sentence a dialogue or part of dialogue: True"
"054_The_Knapsack,_the_Hat,_and_the_Horn_0",269,True,"- Mention: I
- Sentence: ""One thing comes on the top of another,"" thought he, ""and I feel as if my luck had not yet come to an end.""
- Is the sentence a dialogue or part of dialogue: True"
"088_The_Singing,_Springing_Lark_0",54,True,"- Mention: thee
- Sentence: ""I did not know that the bird belonged to thee.""
- Is the sentence a dialogue or part of dialogue: True"
134_The_Six_Servants_0,48,True,"- Mention: I
- Sentence: ""I am listening,"" replied the man.
- Is the sentence a dialogue or part of dialogue: True"
060_The_Two_Brothers_0,1367,True,"- Mention: my
- Sentence: ""That which I hold in {{my}} hand shall help me to do it.""
- Is the sentence a dialogue or part of dialogue: True"
179_The_Goose-Girl_at_the_Well_0,83,True,"- Mention: I
- Sentence: ""My father is certainly no peasant,"" replied he, ""but a rich count; nevertheless, that you may see that it is not only peasants who can carry things, I will take your bundle.""
- Is the sentence a dialogue or part of dialogue: True"
122_Donkey_Cabbages_0,188,True,"- Mention: I
- Sentence: ""Ah , my beloved , forgive me for the evil I have done you ; my mother drove me to it ; it was done against my will , for I love you dearly .""
- Is the sentence a dialogue or part of dialogue: True"
134_The_Six_Servants_0,366,True,"- Mention: my
- Sentence: ""I have deserved this for {{my}} haughtiness and pride.""
- Is the sentence a dialogue or part of dialogue: True"
"054_The_Knapsack,_the_Hat,_and_the_Horn_0",431,True,"- Mention: the knapsack
- Sentence: ""Dear child,"" said he, ""this knapsack is my greatest treasure; as long as I have it, there is no power on earth that I am afraid of.""
- Is the sentence a dialogue or part of dialogue: True"
169_The_Hut_in_the_Forest_0,133,True,"- Mention: your
- Sentence: "" It is not my fault , "" she replied , "" the girl went out with {{your}} (#This is the marked mention) dinner , and must have lost herself , but she is sure to come back to-morrow . ""
- Is the sentence a dialogue or part of dialogue: True"
"088_The_Singing,_Springing_Lark_0",383,True,"- Mention: God still helps me
- Sentence: She said, ""God still helps me,"" and opened the casket that the sun had given her.
- Is the sentence a dialogue or part of dialogue: True"
092_The_King_of_the_Golden_Mountain_0,250,False,"- Mention: him
- Sentence: Eight years had already gone by, when the King bethought him of his father; his heart was moved, and he wished to visit him.
- Is the sentence a dialogue or part of dialogue: False"
006_Faithful_John_0,227,True,"- Mention: I
- Sentence: ""Ah,"" cried she in her alarm, ""I am betrayed! I am carried away and have fallen into the power of a merchant — I would die rather!""
- Is the sentence a dialogue or part of dialogue: True"
047_The_Juniper-Tree_0,55,True,"- Mention: {{me}}
- Sentence: ""If I die then bury {{me}} beneath the juniper-tree.""
- Is the sentence a dialogue or part of dialogue: True"
107_The_Two_Travellers_0,724,True,"- Mention: I
- Sentence: ""In nine days from this time repair to the royal palace, and there will I come.""
- Is the sentence a dialogue or part of dialogue: True"
121_The_King’s_Son_Who_Feared_Nothing_0,287,True,"- Mention: I
- Sentence: ""I have no fear; with God 's help I will try it.""
- Is the sentence a dialogue or part of dialogue: True"
"036_The_Wishing-Table,_the_Gold-Ass,_and_the_Cudgel_in_the_Sack_0",567,True,"- Mention: {{him}} 
- Sentence: ""I will tell thee why,"" replied the master; ""if any one has done anything to injure thee, do but say, 'Out of the sack, Cudgel!' and the cudgel will leap forth among the people, and play such a dance on their backs that they will not be able to stir or move for a week, and it will not leave off until thou sayest, 'Into the sack, Cudgel!'""
- Is the sentence a dialogue or part of dialogue: True"
185_The_Poor_Boy_in_the_Grave_0,179,True,"- Mention: his
- Sentence: ""It can not have been poison, "" thought he, ""but the farmer once said there was a small bottle of poison for flies in the box in which he keeps his clothes; that, no doubt, will be the true poison, and bring death to me.""
- Is the sentence a dialogue or part of dialogue: True"
169_The_Hut_in_the_Forest_0,41,False,"- Mention: me
- Sentence: ""There ought to be some people living there, who can take me in for the night,"" thought she, and went up to the light.
- Is the sentence a dialogue or part of dialogue: False"
071_How_Six_Men_Got_on_in_the_World_0,95,True,"- Mention: {{me}}
- Sentence: ""Oh , go with {{me}} (#This is the marked mention) . If we five are together , we shall carry the whole world before us .""
- Is the sentence a dialogue or part of dialogue: True"
013_The_Three_Little_Men_in_the_Wood_0,222,False,"- Mention: she
- Sentence: At length she took a cauldron, set it on the fire, and boiled yarn in it.
- Is the sentence a dialogue or part of dialogue: False"
134_The_Six_Servants_0,85,True,"- Mention: thou
- Sentence: The prince said, ""Come with me if thou wilt, for I am still in want of such an one.""
- Is the sentence a dialogue or part of dialogue: True"
029_The_Devil_With_the_Three_Golden_Hairs_0,319,True,"- Mention: you
- Sentence: ""What do you want ? "" said she to him, but she did not look so very wicked.
- Is the sentence a dialogue or part of dialogue: True"
192_The_Master-Thief_0,41,True,"- Mention: he
- Sentence: ""No,"" answered the peasant, ""I had a son, it is true, but it is long since he went out into the world. He was a ne ' er-do-well; sharp, and knowing, but he would learn nothing and was full of bad tricks, at last he ran away from me, and since then I have heard nothing of him.""
- Is the sentence a dialogue or part of dialogue: True"
193_The_Drummer_0,243,True,"- Mention: my
- Sentence: ""Stay here,"" said the maiden, ""I will help thee out of thy difficulty. Thou art tired, lay thy head in my lap, and sleep. When thou awakest again, thy work will be done.""
- Is the sentence a dialogue or part of dialogue: True"
192_The_Master-Thief_0,270,False,"- Mention: him
- Sentence: He had a good idea, he unbuckled the girths of the saddle, tied a couple of ropes which were hanging to a ring on the wall fast to the saddle, and drew the sleeping rider up into the air on it, then he twisted the rope round the posts, and made it fast.
- Is the sentence a dialogue or part of dialogue: False"
121_The_King’s_Son_Who_Feared_Nothing_0,68,True,"- Mention: thine
- Sentence: ""Yes, but even if thou dost get into the garden, and seest the apple hanging to the tree, it is still not thine; a ring hangs in front of it, through which any one who wants to reach the apple and break it off, must put his hand, and no one has yet had the luck to do it.""
- Is the sentence a dialogue or part of dialogue: True"
"036_The_Wishing-Table,_the_Gold-Ass,_and_the_Cudgel_in_the_Sack_0",546,True,"- Mention: {{me}} 
- Sentence: ""I can put on the sack,"" said he, ""and it may be of good service to {{me}} , but why should the cudgel be in it? It only makes it heavy.""
- Is the sentence a dialogue or part of dialogue: True"
163_The_Glass_Coffin_0,155,True,"- Mention: I
- Sentence: "" Just Heaven ! "" cried she , "" my deliverance is at hand ! Quick , quick , help me out of my prison ; if thou pushest back the bolt of this glass coffin , then I shall be free . ""
- Is the sentence a dialogue or part of dialogue: True"
193_The_Drummer_0,40,False,"- Mention: her
- Sentence: He took it out of his pocket, and reached it to her in the dark.
- Is the sentence a dialogue or part of dialogue: False"
"054_The_Knapsack,_the_Hat,_and_the_Horn_0",76,True,"- Mention: my
- Sentence: ""This time,"" said he, ""my wish has been fulfilled at the right moment.""
- Is the sentence a dialogue or part of dialogue: True"
037_Thumbling_0,364,True,"- Mention: he
- Sentence: ""Perhaps, "" thought he, ""the wolf will listen to what I have got to say,"" and he called to him from out of his stomach, ""Dear wolf, I know of a magnificent feast for you.""
- Is the sentence a dialogue or part of dialogue: True"
193_The_Drummer_0,237,True,"- Mention: I
- Sentence: ""Ah,"" said he, ""I can not finish the first piece of work, how will it be with the others? I came forth to seek a king's daughter who is said to dwell here, but I have not found her, and I will go farther.""
- Is the sentence a dialogue or part of dialogue: True"
126_Ferdinand_the_Faithful_0,97,True,"- Mention: my
- Sentence: ""Wait, {{my}} dear fish, I will help thee get into the water,"" and he took hold of it by the tail, and threw it into the lake.
- Is the sentence a dialogue or part of dialogue: True"
046_Fitcher’s_Bird_0,54,True,"- Mention: {{thee}}
- Sentence: ""Preserve the egg carefully for me, and carry it continually about with {{thee}}, for a great misfortune would arise from the loss of it.""
- Is the sentence a dialogue or part of dialogue: True"
"088_The_Singing,_Springing_Lark_0",251,True,"- Mention: thee
- Sentence: ""In this no man can help thee , "" she climbed up to the sun, and said to him, "" Thou shinest into every crevice, and over every peak, hast thou not seen a white dove flying ? ""
- Is the sentence a dialogue or part of dialogue: True"
047_The_Juniper-Tree_0,54,True,"- Mention: I
- Sentence: ""If I die then bury me beneath the juniper-tree.""
- Is the sentence a dialogue or part of dialogue: True"
195_The_Grave-Mound_0,111,False,"- Mention: him
- Sentence: ""It seemed as if the rich man had foreseen what was about to happen, for when three days were gone by, he suddenly dropped down dead.""
- Is the sentence a dialogue or part of dialogue: False"
122_Donkey_Cabbages_0,183,True,"- Mention: thou
- Sentence: The huntsman asked, ""Why dost thou stand there so sorrowfully?""
- Is the sentence a dialogue or part of dialogue: True"
126_Ferdinand_the_Faithful_0,89,True,"- Mention: thou
- Sentence: ""Thou shouldst leave it lying there ; thou wilt easily find a pen where thou art going , if thou hast need of one .""
- Is the sentence a dialogue or part of dialogue: True"
"088_The_Singing,_Springing_Lark_0",131,True,"- Mention: I
- Sentence: ""Dearest father, indeed your promise must be fulfilled. I will go thither and soften the lion, so that I may return to thee safely.""
- Is the sentence a dialogue or part of dialogue: True"
013_The_Three_Little_Men_in_the_Wood_0,117,True,"- Mention: thou
- Sentence: ""What dost thou here in the forest in the winter time, in thy thin dress?""
- Is the sentence a dialogue or part of dialogue: True"
060_The_Two_Brothers_0,1833,True,"- Mention: thy
- Sentence: ""No, thy animals will bite me.""
- Is the sentence a dialogue or part of dialogue: True"
044_Godfather_Death_0,201,False,"- Mention: he
- Sentence: ""Then he gave the King some of the herb, and he recovered and grew healthy again.""
- Is the sentence a dialogue or part of dialogue: False"
197_The_Crystal_Ball_0,42,True,"- Mention: thee
- Sentence: ""We are quarrelling about a cap, and which of us it is to belong to, and as we are equally strong, neither of us can get the better of the other. The small men are cleverer than we are, so we will leave the decision to thee.""
- Is the sentence a dialogue or part of dialogue: True"
161_Snow-White_and_Rose-Red_0,407,False,"- Mention: him
- Sentence: Snow-white was married to him, and Rose-red to his brother, and they divided between them the great treasure which the dwarf had gathered together in his cave.
- Is the sentence a dialogue or part of dialogue: False"
083_Hans_in_Luck_0,336,True,"- Mention: you
- Sentence: ""How shall I manage that ? "" said Hans .
- Is the sentence a dialogue or part of dialogue: True"
100_The_Devil’s_Sooty_Brother_0,110,False,"- Mention: he
- Sentence: Then {{he}} (#This is the marked mention) wanted to see who might be sitting up in the third kettle it was actually be but a general.
- Is the sentence a dialogue or part of dialogue: False"
056_Sweetheart_Roland_0,130,False,"- Mention: her
- Sentence: What did she see there? Her own child, whose head she had cut off, bathed in her blood.
- Is the sentence a dialogue or part of dialogue: False"
071_How_Six_Men_Got_on_in_the_World_0,17,True,"- Mention: He
- Sentence: ""Wilt thou be my servant and go with me ?""
- Is the sentence a dialogue or part of dialogue: True"
092_The_King_of_the_Golden_Mountain_0,478,True,"- Mention: I
- Sentence: ""Oh, no,"" said he, ""I will not do that.""
- Is the sentence a dialogue or part of dialogue: True"
121_The_King’s_Son_Who_Feared_Nothing_0,203,False,"- Mention: he
- Sentence: But the faithful lion had not deserted its master; it held him fast by the clothes, and drew him gradually back again.
- Is the sentence a dialogue or part of dialogue: False"
101_Bearskin_0,219,True,"- Mention: your
- Sentence: ""If that is your only trouble,"" said Bearskin, ""I have plenty of money.""
- Is the sentence a dialogue or part of dialogue: True"
006_Faithful_John_0,40,False,"- Mention: his
- Sentence: ""And when Faithful John had once more given his promise to the old King about this, the King said no more, but laid his head on his pillow, and died.""
- Is the sentence a dialogue or part of dialogue: False"
100_The_Devil’s_Sooty_Brother_0,122,False,"- Mention: him
- Sentence: ""Aha , old bird , do I meet you here ? Once you had me in your power , now I have you . "" And he fetched the bellows and made hell-fire blaze right under him.
- Is the sentence a dialogue or part of dialogue: False"
060_The_Two_Brothers_0,1793,True,"- Mention: I
- Sentence: ""I must hunt there once more.""
- Is the sentence a dialogue or part of dialogue: True"
016_The_Three_Snake-Leaves_0,156,True,"- Mention: me
- Sentence: ""Thou art with me, dear wife,"" he answered, and told her how everything had happened, and how he had brought her back again to life.
- Is the sentence a dialogue or part of dialogue: True"
101_Bearskin_0,45,False,"- Mention: him
- Sentence: ""All at once he heard a rustling, and when he looked round, a strange man stood before him, who wore a green coat and looked right stately, but had a hideous cloven foot.""
- Is the sentence a dialogue or part of dialogue: False"
127_The_Iron_Stove_0,378,False,"- Mention: her
- Sentence: Thereupon, while it was still night, he got into a carriage with her, and they took away the false bride's clothes so that she could not get up.
- Is the sentence a dialogue or part of dialogue: False"
169_The_Hut_in_the_Forest_0,19,True,"- Mention: he
- Sentence: "" Let my dinner be brought into the forest to me by my eldest daughter , or I shall never get my work done , and in order that she may not miss her way , "" he added , "" I will take a bag of millet with me and strew the seeds on the path . ""
- Is the sentence a dialogue or part of dialogue: True"
127_The_Iron_Stove_0,171,False,"- Mention: I
- Sentence: She thought, ""Ah, whither have I come,"" and peeped in through the window, but she saw nothing inside but toads, big and little, except a table well covered with wine and roast meat, and the plates and glasses were of silver.
- Is the sentence a dialogue or part of dialogue: False"
094_The_Peasant’s_Wise_Daughter_0,288,True,"- Mention: I
- Sentence: ""Yes, my dear husband, if you command this, I will do it, ""
- Is the sentence a dialogue or part of dialogue: True"
"054_The_Knapsack,_the_Hat,_and_the_Horn_0",333,True,"- Mention: Thou
- Sentence: ""Thou givest out that thou art our brother who despised silver and gold, and craved for something still better for himself.""
- Is the sentence a dialogue or part of dialogue: True"
092_The_King_of_the_Golden_Mountain_0,451,True,"- Mention: thee
- Sentence: They said, ""No, we will not give thee that; if thou were to say, 'All heads off but mine,' all our heads would be off, and thou alone wouldst be left with thine.""
- Is the sentence a dialogue or part of dialogue: True"
186_The_True_Sweethearts_0,114,True,"- Mention: she
- Sentence: But the good old woman appeared again, and when she learnt the cause of her grief, she said, ""Be of good cheer, my child. Go into the thicket and lie down and sleep; I will soon do thy work.""
- Is the sentence a dialogue or part of dialogue: True"
029_The_Devil_With_the_Three_Golden_Hairs_0,549,True,"- Mention: you
- Sentence: ""Now all the conditions are fulfilled, and you can keep my daughter. But tell me, dear son-in-law, where did all that gold come from? this is tremendous wealth!""
- Is the sentence a dialogue or part of dialogue: True"
089_The_Goose-Girl_0,452,True,"- Mention: thou
- Sentence: ""If thou wilt not tell me anything, tell thy sorrows to the iron-stove there,"" and he went away.
- Is the sentence a dialogue or part of dialogue: True"
129_The_Four_Skilful_Brothers_0,144,True,"- Mention: his
- Sentence: ""I will soon know where she is,"" said the astronomer, and looked through his telescope and said, ""I see her already, she is far away from here on a rock in the sea, and the dragon is beside her watching her.""
- Is the sentence a dialogue or part of dialogue: True"
060_The_Two_Brothers_0,1690,True,"- Mention: thou
- Sentence: Said he, ""Come down, and warm thyself if thou art cold.""
- Is the sentence a dialogue or part of dialogue: True"
192_The_Master-Thief_0,303,True,"- Mention: thee
- Sentence: ""For once thou hast succeeded, but things won ' t go so well the second time, and I warn thee that if thou comest before me as a thief, I will handle thee as I would a thief.""
- Is the sentence a dialogue or part of dialogue: True"
127_The_Iron_Stove_0,30,True,"- Mention: {{thee}}
- Sentence: ""Thou shalt return here, and bring a knife with {{thee}} , and scrape a hole in the iron.""
- Is the sentence a dialogue or part of dialogue: True"
104_Wise_Folks_0,178,True,"- Mention: I
- Sentence: ""Oh, yes, I have seen him, but all men can't get on well.""
- Is the sentence a dialogue or part of dialogue: True"
193_The_Drummer_0,295,True,"- Mention: {{thee}}
- Sentence: ""Dost thou see that the wood is piled up and arranged, one bough alone remains; but when the old woman comes this evening and asks thee about that bough, give her a blow with it, and say, 'That is for thee, thou witch.'""
- Is the sentence a dialogue or part of dialogue: True"
013_The_Three_Little_Men_in_the_Wood_0,85,True,"- Mention: I
- Sentence: ""And why am I to go in this paper frock ? It is so cold outside that one 's very breath freezes ! The wind will blow through the frock , and the thorns will tear it off my body .""
- Is the sentence a dialogue or part of dialogue: True"
029_The_Devil_With_the_Three_Golden_Hairs_0,309,True,"- Mention: I
- Sentence: ""I know everything,"" answered the luck-child.
- Is the sentence a dialogue or part of dialogue: True"
